training_seed,condition,case_id,case_seed,difficulty,acceptable,violation_score,high_level_actions,stopping_reason
2,trajectory,synthetic3d-106524,106524,easy,True,0.0,2,acceptable
2,trajectory,synthetic3d-106643,106643,easy,True,0.0,3,acceptable
2,trajectory,synthetic3d-106762,106762,easy,True,0.0,4,acceptable
2,trajectory,synthetic3d-106905,106905,easy,True,0.0,3,acceptable
2,trajectory,synthetic3d-106955,106955,moderate,False,0.0688308457449894,10,policy_step_limit
2,trajectory,synthetic3d-107023,107023,moderate,True,0.0,2,acceptable
2,trajectory,synthetic3d-107125,107125,easy,True,0.0,3,acceptable
2,trajectory,synthetic3d-107427,107427,easy,True,0.0,3,acceptable
2,trajectory,synthetic3d-107511,107511,moderate,False,0.0011910438537597657,10,policy_step_limit
2,trajectory,synthetic3d-107906,107906,moderate,True,0.0,4,acceptable
2,trajectory,synthetic3d-108121,108121,easy,True,0.0,2,acceptable
2,trajectory,synthetic3d-108206,108206,moderate,True,0.0,2,acceptable
2,trajectory,synthetic3d-108267,108267,easy,True,0.0,2,acceptable
2,trajectory,synthetic3d-108331,108331,easy,True,0.0,2,acceptable
2,trajectory,synthetic3d-108703,108703,hard,False,0.14431769166048514,10,policy_step_limit
2,trajectory,synthetic3d-108746,108746,moderate,False,0.07632238229000757,10,policy_step_limit
2,trajectory,synthetic3d-108940,108940,moderate,False,0.0794243532068589,10,policy_step_limit
2,trajectory,synthetic3d-108948,108948,hard,False,0.13204388856423277,10,policy_step_limit
3,endpoint,synthetic3d-100018,100018,moderate,True,0.0,7,acceptable
3,endpoint,synthetic3d-100040,100040,easy,True,0.0,2,acceptable
3,endpoint,synthetic3d-100182,100182,easy,True,0.0,3,acceptable
3,endpoint,synthetic3d-100232,100232,moderate,True,0.0,6,acceptable
3,endpoint,synthetic3d-100319,100319,hard,False,0.3551697122896515,10,policy_step_limit
3,endpoint,synthetic3d-100326,100326,moderate,False,0.15571039699513597,10,policy_step_limit
3,endpoint,synthetic3d-100492,100492,easy,True,0.0,3,acceptable
3,endpoint,synthetic3d-100882,100882,moderate,False,0.15736691754249943,10,policy_step_limit
3,endpoint,synthetic3d-100887,100887,easy,True,0.0,2,acceptable
3,endpoint,synthetic3d-101275,101275,moderate,True,0.0,1,acceptable
3,endpoint,synthetic3d-101320,101320,hard,False,0.31426135864020255,10,policy_step_limit
3,endpoint,synthetic3d-101444,101444,hard,False,0.18073941933567328,10,policy_step_limit
3,endpoint,synthetic3d-101566,101566,hard,False,0.5641534606257692,10,policy_step_limit
3,endpoint,synthetic3d-101567,101567,easy,True,0.0,4,acceptable
3,endpoint,synthetic3d-101622,101622,moderate,True,0.0,3,acceptable
3,endpoint,synthetic3d-101763,101763,moderate,False,0.152034310098689,10,policy_step_limit
3,endpoint,synthetic3d-101788,101788,moderate,True,0.0,3,acceptable
3,endpoint,synthetic3d-101921,101921,hard,False,0.0880959003991395,10,policy_step_limit
3,endpoint,synthetic3d-102031,102031,easy,True,0.0,3,acceptable
3,endpoint,synthetic3d-102113,102113,hard,False,0.5532146267499708,10,policy_step_limit
3,endpoint,synthetic3d-102703,102703,moderate,True,0.0,4,acceptable
3,endpoint,synthetic3d-102905,102905,moderate,True,0.0,1,acceptable
3,endpoint,synthetic3d-103177,103177,hard,False,0.6102125579910587,10,policy_step_limit
3,endpoint,synthetic3d-103369,103369,easy,True,0.0,2,acceptable
3,endpoint,synthetic3d-103425,103425,easy,True,0.0,5,acceptable
3,endpoint,synthetic3d-103428,103428,easy,True,0.0,2,acceptable
3,endpoint,synthetic3d-103545,103545,moderate,False,0.09203188258866746,10,policy_step_limit
3,endpoint,synthetic3d-103574,103574,easy,False,0.055464579963246274,10,policy_step_limit
3,endpoint,synthetic3d-103710,103710,easy,True,0.0,3,acceptable
3,endpoint,synthetic3d-103884,103884,moderate,False,0.08080428857622235,10,policy_step_limit
3,endpoint,synthetic3d-103934,103934,hard,False,0.900906235495649,10,policy_step_limit
3,endpoint,synthetic3d-103999,103999,moderate,False,0.2531072902724447,10,policy_step_limit
3,endpoint,synthetic3d-104063,104063,easy,True,0.0,4,acceptable
3,endpoint,synthetic3d-104099,104099,moderate,False,0.16058563768822437,10,policy_step_limit
3,endpoint,synthetic3d-104173,104173,easy,True,0.0,7,acceptable
3,endpoint,synthetic3d-104403,104403,easy,True,0.0,3,acceptable
3,endpoint,synthetic3d-104720,104720,easy,True,0.0,2,acceptable
3,endpoint,synthetic3d-104767,104767,easy,True,0.0,4,acceptable
3,endpoint,synthetic3d-105237,105237,moderate,False,0.18818567383741702,10,policy_step_limit
3,endpoint,synthetic3d-105609,105609,easy,False,0.23608124182654988,10,policy_step_limit
3,endpoint,synthetic3d-105963,105963,moderate,True,0.0,2,acceptable
3,endpoint,synthetic3d-106211,106211,moderate,True,0.0,3,acceptable
3,endpoint,synthetic3d-106524,106524,easy,True,0.0,2,acceptable
3,endpoint,synthetic3d-106643,106643,easy,True,0.0,2,acceptable
3,endpoint,synthetic3d-106762,106762,easy,True,0.0,3,acceptable
3,endpoint,synthetic3d-106905,106905,easy,True,0.0,2,acceptable
3,endpoint,synthetic3d-106955,106955,moderate,False,0.26144309985689906,10,policy_step_limit
3,endpoint,synthetic3d-107023,107023,moderate,True,0.0,3,acceptable
3,endpoint,synthetic3d-107125,107125,easy,True,0.0,4,acceptable
3,endpoint,synthetic3d-107427,107427,easy,True,0.0,4,acceptable
3,endpoint,synthetic3d-107511,107511,moderate,True,0.0,5,acceptable
3,endpoint,synthetic3d-107906,107906,moderate,True,0.0,4,acceptable
3,endpoint,synthetic3d-108121,108121,easy,True,0.0,1,acceptable
3,endpoint,synthetic3d-108206,108206,moderate,True,0.0,2,acceptable
3,endpoint,synthetic3d-108267,108267,easy,True,0.0,3,acceptable
3,endpoint,synthetic3d-108331,108331,easy,True,0.0,3,acceptable
3,endpoint,synthetic3d-108703,108703,hard,True,0.0,7,acceptable
3,endpoint,synthetic3d-108746,108746,moderate,False,0.30000003573387074,10,policy_step_limit
3,endpoint,synthetic3d-108940,108940,moderate,False,0.29653346774116307,10,policy_step_limit
3,endpoint,synthetic3d-108948,108948,hard,False,0.5806685366215452,10,policy_step_limit
3,trajectory,synthetic3d-100018,100018,moderate,False,0.31913934285164913,10,policy_step_limit
3,trajectory,synthetic3d-100040,100040,easy,True,0.0,2,acceptable
3,trajectory,synthetic3d-100182,100182,easy,True,0.0,3,acceptable
3,trajectory,synthetic3d-100232,100232,moderate,False,0.1008155907553745,10,policy_step_limit
3,trajectory,synthetic3d-100319,100319,hard,False,0.08038377761840818,10,policy_step_limit
3,trajectory,synthetic3d-100326,100326,moderate,True,0.0,9,acceptable
3,trajectory,synthetic3d-100492,100492,easy,True,0.0,2,acceptable
3,trajectory,synthetic3d-100882,100882,moderate,False,0.08321689156924975,10,policy_step_limit
3,trajectory,synthetic3d-100887,100887,easy,True,0.0,2,acceptable
3,trajectory,synthetic3d-101275,101275,moderate,True,0.0,9,acceptable
3,trajectory,synthetic3d-101320,101320,hard,False,0.049867040970746186,10,policy_step_limit
3,trajectory,synthetic3d-101444,101444,hard,False,0.3650435585932119,10,policy_step_limit
3,trajectory,synthetic3d-101566,101566,hard,False,0.5604224195246508,10,policy_step_limit
3,trajectory,synthetic3d-101567,101567,easy,True,0.0,10,acceptable
3,trajectory,synthetic3d-101622,101622,moderate,False,0.04866702416363882,10,policy_step_limit
3,trajectory,synthetic3d-101763,101763,moderate,False,0.0023791313171386717,10,policy_step_limit
3,trajectory,synthetic3d-101788,101788,moderate,True,0.0,8,acceptable
3,trajectory,synthetic3d-101921,101921,hard,False,0.12092395562189136,10,policy_step_limit
3,trajectory,synthetic3d-102031,102031,easy,True,0.0,2,acceptable
3,trajectory,synthetic3d-102113,102113,hard,False,0.249993528780278,10,policy_step_limit
3,trajectory,synthetic3d-102703,102703,moderate,True,0.0,3,acceptable
3,trajectory,synthetic3d-102905,102905,moderate,True,0.0,3,acceptable
3,trajectory,synthetic3d-103177,103177,hard,False,0.2963651704823391,10,policy_step_limit
3,trajectory,synthetic3d-103369,103369,easy,True,0.0,3,acceptable
3,trajectory,synthetic3d-103425,103425,easy,True,0.0,2,acceptable
3,trajectory,synthetic3d-103428,103428,easy,True,0.0,2,acceptable
3,trajectory,synthetic3d-103545,103545,moderate,False,0.40380632491831614,10,policy_step_limit
3,trajectory,synthetic3d-103574,103574,easy,False,0.3540591343602999,10,policy_step_limit
3,trajectory,synthetic3d-103710,103710,easy,True,0.0,2,acceptable
3,trajectory,synthetic3d-103884,103884,moderate,False,0.10985747505636774,10,policy_step_limit
3,trajectory,synthetic3d-103934,103934,hard,False,0.21092601106371128,10,policy_step_limit
3,trajectory,synthetic3d-103999,103999,moderate,False,0.5662018949085645,10,policy_step_limit
3,trajectory,synthetic3d-104063,104063,easy,True,0.0,3,acceptable
3,trajectory,synthetic3d-104099,104099,moderate,False,0.0799308524412267,10,policy_step_limit
3,trajectory,synthetic3d-104173,104173,easy,True,0.0,10,acceptable
3,trajectory,synthetic3d-104403,104403,easy,True,0.0,2,acceptable
3,trajectory,synthetic3d-104720,104720,easy,True,0.0,2,acceptable
3,trajectory,synthetic3d-104767,104767,easy,True,0.0,2,acceptable
3,trajectory,synthetic3d-105237,105237,moderate,False,0.3243299237258892,10,policy_step_limit
3,trajectory,synthetic3d-105609,105609,easy,False,0.16288605868680595,10,policy_step_limit
3,trajectory,synthetic3d-105963,105963,moderate,True,0.0,2,acceptable
3,trajectory,synthetic3d-106211,106211,moderate,False,0.07954960233424213,10,policy_step_limit
3,trajectory,synthetic3d-106524,106524,easy,True,0.0,2,acceptable
3,trajectory,synthetic3d-106643,106643,easy,True,0.0,2,acceptable
3,trajectory,synthetic3d-106762,106762,easy,True,0.0,2,acceptable
3,trajectory,synthetic3d-106905,106905,easy,True,0.0,2,acceptable
3,trajectory,synthetic3d-106955,106955,moderate,True,0.0,10,acceptable
3,trajectory,synthetic3d-107023,107023,moderate,True,0.0,2,acceptable
3,trajectory,synthetic3d-107125,107125,easy,True,0.0,4,acceptable
3,trajectory,synthetic3d-107427,107427,easy,True,0.0,6,acceptable
3,trajectory,synthetic3d-107511,107511,moderate,True,0.0,8,acceptable
3,trajectory,synthetic3d-107906,107906,moderate,True,0.0,3,acceptable
3,trajectory,synthetic3d-108121,108121,easy,True,0.0,3,acceptable
3,trajectory,synthetic3d-108206,108206,moderate,True,0.0,2,acceptable
3,trajectory,synthetic3d-108267,108267,easy,False,0.10821298001656987,10,policy_step_limit
3,trajectory,synthetic3d-108331,108331,easy,True,0.0,5,acceptable
3,trajectory,synthetic3d-108703,108703,hard,False,0.24322030023767338,10,policy_step_limit
3,trajectory,synthetic3d-108746,108746,moderate,True,0.0,10,acceptable
3,trajectory,synthetic3d-108940,108940,moderate,False,0.30518392524074983,10,policy_step_limit
3,trajectory,synthetic3d-108948,108948,hard,False,0.7948316812972698,10,policy_step_limit
4,endpoint,synthetic3d-100018,100018,moderate,False,0.09483132514381953,10,policy_step_limit
4,endpoint,synthetic3d-100040,100040,easy,True,0.0,2,acceptable
4,endpoint,synthetic3d-100182,100182,easy,True,0.0,4,acceptable
4,endpoint,synthetic3d-100232,100232,moderate,False,0.08768396377563477,10,policy_step_limit
4,endpoint,synthetic3d-100319,100319,hard,False,1.000050511784987,10,policy_step_limit
4,endpoint,synthetic3d-100326,100326,moderate,False,0.15205621719360352,10,policy_step_limit
4,endpoint,synthetic3d-100492,100492,easy,True,0.0,1,acceptable
4,endpoint,synthetic3d-100882,100882,moderate,False,0.09976823627868514,10,policy_step_limit
4,endpoint,synthetic3d-100887,100887,easy,True,0.0,1,acceptable
4,endpoint,synthetic3d-101275,101275,moderate,True,0.0,1,acceptable
4,endpoint,synthetic3d-101320,101320,hard,False,0.5985932367105318,10,policy_step_limit
4,endpoint,synthetic3d-101444,101444,hard,False,0.33599072674535846,10,policy_step_limit
4,endpoint,synthetic3d-101566,101566,hard,False,0.3242050838886705,10,policy_step_limit
4,endpoint,synthetic3d-101567,101567,easy,True,0.0,3,acceptable
4,endpoint,synthetic3d-101622,101622,moderate,True,0.0,2,acceptable
4,endpoint,synthetic3d-101763,101763,moderate,False,0.2181515729012237,10,policy_step_limit
4,endpoint,synthetic3d-101788,101788,moderate,True,0.0,3,acceptable
4,endpoint,synthetic3d-101921,101921,hard,False,0.4122077035890544,10,policy_step_limit
4,endpoint,synthetic3d-102031,102031,easy,True,0.0,1,acceptable
4,endpoint,synthetic3d-102113,102113,hard,False,0.7801276118371261,10,policy_step_limit
4,endpoint,synthetic3d-102703,102703,moderate,True,0.0,9,acceptable
4,endpoint,synthetic3d-102905,102905,moderate,True,0.0,1,acceptable
4,endpoint,synthetic3d-103177,103177,hard,False,0.46526192125170096,10,policy_step_limit
4,endpoint,synthetic3d-103369,103369,easy,True,0.0,1,acceptable
4,endpoint,synthetic3d-103425,103425,easy,True,0.0,3,acceptable
4,endpoint,synthetic3d-103428,103428,easy,True,0.0,2,acceptable
4,endpoint,synthetic3d-103545,103545,moderate,False,0.19301449905679324,10,policy_step_limit
4,endpoint,synthetic3d-103574,103574,easy,False,0.16207170486450195,10,policy_step_limit
4,endpoint,synthetic3d-103710,103710,easy,True,0.0,1,acceptable
4,endpoint,synthetic3d-103884,103884,moderate,False,0.11054987850130837,10,policy_step_limit
4,endpoint,synthetic3d-103934,103934,hard,False,0.6721129736587466,10,policy_step_limit
4,endpoint,synthetic3d-103999,103999,moderate,False,0.2569514912519274,10,policy_step_limit
4,endpoint,synthetic3d-104063,104063,easy,True,0.0,3,acceptable
4,endpoint,synthetic3d-104099,104099,moderate,False,0.12827779877606985,10,policy_step_limit
4,endpoint,synthetic3d-104173,104173,easy,False,0.1549823760986328,10,policy_step_limit
4,endpoint,synthetic3d-104403,104403,easy,True,0.0,1,acceptable
4,endpoint,synthetic3d-104720,104720,easy,True,0.0,2,acceptable
4,endpoint,synthetic3d-104767,104767,easy,True,0.0,1,acceptable
4,endpoint,synthetic3d-105237,105237,moderate,False,0.09290871349773352,10,policy_step_limit
4,endpoint,synthetic3d-105609,105609,easy,False,0.2196894645690918,10,policy_step_limit
4,endpoint,synthetic3d-105963,105963,moderate,True,0.0,4,acceptable
4,endpoint,synthetic3d-106211,106211,moderate,True,0.0,6,acceptable
4,endpoint,synthetic3d-106524,106524,easy,True,0.0,1,acceptable
4,endpoint,synthetic3d-106643,106643,easy,True,0.0,1,acceptable
4,endpoint,synthetic3d-106762,106762,easy,True,0.0,1,acceptable
4,endpoint,synthetic3d-106905,106905,easy,True,0.0,1,acceptable
4,endpoint,synthetic3d-106955,106955,moderate,False,0.0530793979897215,10,policy_step_limit
4,endpoint,synthetic3d-107023,107023,moderate,True,0.0,2,acceptable
4,endpoint,synthetic3d-107125,107125,easy,True,0.0,3,acceptable
4,endpoint,synthetic3d-107427,107427,easy,True,0.0,1,acceptable
4,endpoint,synthetic3d-107511,107511,moderate,True,0.0,7,acceptable
4,endpoint,synthetic3d-107906,107906,moderate,True,0.0,5,acceptable
4,endpoint,synthetic3d-108121,108121,easy,True,0.0,1,acceptable
4,endpoint,synthetic3d-108206,108206,moderate,True,0.0,6,acceptable
4,endpoint,synthetic3d-108267,108267,easy,True,0.0,3,acceptable
4,endpoint,synthetic3d-108331,108331,easy,True,0.0,1,acceptable
4,endpoint,synthetic3d-108703,108703,hard,False,0.20720333598998875,10,policy_step_limit
4,endpoint,synthetic3d-108746,108746,moderate,False,0.2009316195170178,10,policy_step_limit
4,endpoint,synthetic3d-108940,108940,moderate,False,0.31867115616733904,10,policy_step_limit
4,endpoint,synthetic3d-108948,108948,hard,False,0.7683781155493645,10,policy_step_limit
4,trajectory,synthetic3d-100018,100018,moderate,False,0.020300941765220994,10,policy_step_limit
4,trajectory,synthetic3d-100040,100040,easy,True,0.0,2,acceptable
4,trajectory,synthetic3d-100182,100182,easy,True,0.0,3,acceptable
4,trajectory,synthetic3d-100232,100232,moderate,True,0.0,8,acceptable
4,trajectory,synthetic3d-100319,100319,hard,False,0.2521994720477662,10,policy_step_limit
4,trajectory,synthetic3d-100326,100326,moderate,False,0.05684661865234375,10,policy_step_limit
4,trajectory,synthetic3d-100492,100492,easy,True,0.0,2,acceptable
4,trajectory,synthetic3d-100882,100882,moderate,True,0.0,9,acceptable
4,trajectory,synthetic3d-100887,100887,easy,True,0.0,2,acceptable
4,trajectory,synthetic3d-101275,101275,moderate,True,0.0,10,acceptable
4,trajectory,synthetic3d-101320,101320,hard,False,0.21496477336476993,10,policy_step_limit
4,trajectory,synthetic3d-101444,101444,hard,False,0.599248439263006,10,policy_step_limit
4,trajectory,synthetic3d-101566,101566,hard,False,0.07604894436505716,10,policy_step_limit
4,trajectory,synthetic3d-101567,101567,easy,True,0.0,7,acceptable
4,trajectory,synthetic3d-101622,101622,moderate,True,0.0,5,acceptable
4,trajectory,synthetic3d-101763,101763,moderate,True,0.0,10,acceptable
4,trajectory,synthetic3d-101788,101788,moderate,True,0.0,2,acceptable
4,trajectory,synthetic3d-101921,101921,hard,False,0.1763238903716693,10,policy_step_limit
4,trajectory,synthetic3d-102031,102031,easy,True,0.0,2,acceptable
4,trajectory,synthetic3d-102113,102113,hard,False,0.33581230489867053,10,policy_step_limit
4,trajectory,synthetic3d-102703,102703,moderate,True,0.0,5,acceptable
4,trajectory,synthetic3d-102905,102905,moderate,True,0.0,2,acceptable
4,trajectory,synthetic3d-103177,103177,hard,False,0.17861428404168778,10,policy_step_limit
4,trajectory,synthetic3d-103369,103369,easy,True,0.0,3,acceptable
4,trajectory,synthetic3d-103425,103425,easy,True,0.0,2,acceptable
4,trajectory,synthetic3d-103428,103428,easy,True,0.0,3,acceptable
4,trajectory,synthetic3d-103545,103545,moderate,False,0.22744406640759207,10,policy_step_limit
4,trajectory,synthetic3d-103574,103574,easy,False,0.1502829441064819,10,policy_step_limit
4,trajectory,synthetic3d-103710,103710,easy,True,0.0,2,acceptable
4,trajectory,synthetic3d-103884,103884,moderate,False,0.14121003711924832,10,policy_step_limit
4,trajectory,synthetic3d-103934,103934,hard,False,0.6738775945331699,10,policy_step_limit
4,trajectory,synthetic3d-103999,103999,moderate,False,0.20772375428665968,10,policy_step_limit
4,trajectory,synthetic3d-104063,104063,easy,True,0.0,6,acceptable
4,trajectory,synthetic3d-104099,104099,moderate,False,0.31513895350127563,10,policy_step_limit
4,trajectory,synthetic3d-104173,104173,easy,True,0.0,7,acceptable
4,trajectory,synthetic3d-104403,104403,easy,True,0.0,2,acceptable
4,trajectory,synthetic3d-104720,104720,easy,True,0.0,2,acceptable
4,trajectory,synthetic3d-104767,104767,easy,True,0.0,2,acceptable
4,trajectory,synthetic3d-105237,105237,moderate,False,0.08575227164781296,10,policy_step_limit
4,trajectory,synthetic3d-105609,105609,easy,False,0.036068073463730865,10,policy_step_limit
4,trajectory,synthetic3d-105963,105963,moderate,True,0.0,2,acceptable
4,trajectory,synthetic3d-106211,106211,moderate,True,0.0,7,acceptable
4,trajectory,synthetic3d-106524,106524,easy,True,0.0,2,acceptable
4,trajectory,synthetic3d-106643,106643,easy,True,0.0,2,acceptable
4,trajectory,synthetic3d-106762,106762,easy,True,0.0,2,acceptable
4,trajectory,synthetic3d-106905,106905,easy,True,0.0,2,acceptable
4,trajectory,synthetic3d-106955,106955,moderate,True,0.0,7,acceptable
4,trajectory,synthetic3d-107023,107023,moderate,True,0.0,2,acceptable
4,trajectory,synthetic3d-107125,107125,easy,True,0.0,4,acceptable
4,trajectory,synthetic3d-107427,107427,easy,True,0.0,2,acceptable
4,trajectory,synthetic3d-107511,107511,moderate,True,0.0,9,acceptable
4,trajectory,synthetic3d-107906,107906,moderate,True,0.0,5,acceptable
4,trajectory,synthetic3d-108121,108121,easy,True,0.0,2,acceptable
4,trajectory,synthetic3d-108206,108206,moderate,True,0.0,2,acceptable
4,trajectory,synthetic3d-108267,108267,easy,True,0.0,3,acceptable
4,trajectory,synthetic3d-108331,108331,easy,True,0.0,5,acceptable
4,trajectory,synthetic3d-108703,108703,hard,False,0.1248337694967463,10,policy_step_limit
4,trajectory,synthetic3d-108746,108746,moderate,False,0.03660899772250037,10,policy_step_limit
4,trajectory,synthetic3d-108940,108940,moderate,False,0.08679011974008333,10,policy_step_limit
4,trajectory,synthetic3d-108948,108948,hard,False,0.35036188940188756,10,policy_step_limit
5,endpoint,synthetic3d-100018,100018,moderate,False,0.2529104629890171,10,policy_step_limit
5,endpoint,synthetic3d-100040,100040,easy,True,0.0,2,acceptable
5,endpoint,synthetic3d-100182,100182,easy,False,0.09350591594119662,10,policy_step_limit
5,endpoint,synthetic3d-100232,100232,moderate,False,0.249163256637827,10,policy_step_limit
5,endpoint,synthetic3d-100319,100319,hard,False,0.6868497093678313,10,policy_step_limit
5,endpoint,synthetic3d-100326,100326,moderate,True,0.0,10,acceptable
5,endpoint,synthetic3d-100492,100492,easy,True,0.0,1,acceptable
5,endpoint,synthetic3d-100882,100882,moderate,False,0.04987769968369425,10,policy_step_limit
5,endpoint,synthetic3d-100887,100887,easy,True,0.0,1,acceptable
5,endpoint,synthetic3d-101275,101275,moderate,False,0.004203987121582031,10,policy_step_limit
5,endpoint,synthetic3d-101320,101320,hard,False,0.13042059691390304,10,policy_step_limit
5,endpoint,synthetic3d-101444,101444,hard,False,0.28704575891814077,10,policy_step_limit
5,endpoint,synthetic3d-101566,101566,hard,False,0.7521046360069801,10,policy_step_limit
5,endpoint,synthetic3d-101567,101567,easy,False,0.18690033819630325,10,policy_step_limit
5,endpoint,synthetic3d-101622,101622,moderate,True,0.0,2,acceptable
5,endpoint,synthetic3d-101763,101763,moderate,False,0.008122634887695313,10,policy_step_limit
5,endpoint,synthetic3d-101788,101788,moderate,False,0.002970224816903899,10,policy_step_limit
5,endpoint,synthetic3d-101921,101921,hard,False,0.3844511745493033,10,policy_step_limit
5,endpoint,synthetic3d-102031,102031,easy,True,0.0,1,acceptable
5,endpoint,synthetic3d-102113,102113,hard,False,0.8473695920872604,10,policy_step_limit
5,endpoint,synthetic3d-102703,102703,moderate,True,0.0,4,acceptable
5,endpoint,synthetic3d-102905,102905,moderate,True,0.0,3,acceptable
5,endpoint,synthetic3d-103177,103177,hard,False,0.6043491717658971,10,policy_step_limit
5,endpoint,synthetic3d-103369,103369,easy,True,0.0,1,acceptable
5,endpoint,synthetic3d-103425,103425,easy,True,0.0,3,acceptable
5,endpoint,synthetic3d-103428,103428,easy,True,0.0,2,acceptable
5,endpoint,synthetic3d-103545,103545,moderate,False,0.3531170828910377,10,policy_step_limit
5,endpoint,synthetic3d-103574,103574,easy,False,0.1962104186782616,10,policy_step_limit
5,endpoint,synthetic3d-103710,103710,easy,True,0.0,1,acceptable
5,endpoint,synthetic3d-103884,103884,moderate,False,0.02752301272223975,10,policy_step_limit
5,endpoint,synthetic3d-103934,103934,hard,False,0.8505201996011282,10,policy_step_limit
5,endpoint,synthetic3d-103999,103999,moderate,False,0.439102093115451,10,policy_step_limit
5,endpoint,synthetic3d-104063,104063,easy,True,0.0,10,acceptable
5,endpoint,synthetic3d-104099,104099,moderate,False,0.08812131881713865,10,policy_step_limit
5,endpoint,synthetic3d-104173,104173,easy,False,0.1337359550685202,10,policy_step_limit
5,endpoint,synthetic3d-104403,104403,easy,True,0.0,1,acceptable
5,endpoint,synthetic3d-104720,104720,easy,True,0.0,2,acceptable
5,endpoint,synthetic3d-104767,104767,easy,True,0.0,1,acceptable
5,endpoint,synthetic3d-105237,105237,moderate,False,0.35010937479712223,10,policy_step_limit
5,endpoint,synthetic3d-105609,105609,easy,False,0.48163473140144,10,policy_step_limit
5,endpoint,synthetic3d-105963,105963,moderate,True,0.0,9,acceptable
5,endpoint,synthetic3d-106211,106211,moderate,True,0.0,10,acceptable
5,endpoint,synthetic3d-106524,106524,easy,True,0.0,1,acceptable
5,endpoint,synthetic3d-106643,106643,easy,True,0.0,1,acceptable
5,endpoint,synthetic3d-106762,106762,easy,True,0.0,3,acceptable
5,endpoint,synthetic3d-106905,106905,easy,True,0.0,1,acceptable
5,endpoint,synthetic3d-106955,106955,moderate,False,0.21906614199058705,10,policy_step_limit
5,endpoint,synthetic3d-107023,107023,moderate,True,0.0,2,acceptable
5,endpoint,synthetic3d-107125,107125,easy,True,0.0,8,acceptable
5,endpoint,synthetic3d-107427,107427,easy,True,0.0,1,acceptable
5,endpoint,synthetic3d-107511,107511,moderate,True,0.0,10,acceptable
5,endpoint,synthetic3d-107906,107906,moderate,True,0.0,4,acceptable
5,endpoint,synthetic3d-108121,108121,easy,True,0.0,1,acceptable
5,endpoint,synthetic3d-108206,108206,moderate,True,0.0,2,acceptable
5,endpoint,synthetic3d-108267,108267,easy,True,0.0,2,acceptable
5,endpoint,synthetic3d-108331,108331,easy,True,0.0,1,acceptable
5,endpoint,synthetic3d-108703,108703,hard,False,0.4358442234532337,10,policy_step_limit
5,endpoint,synthetic3d-108746,108746,moderate,False,0.3119021251527393,10,policy_step_limit
5,endpoint,synthetic3d-108940,108940,moderate,False,0.29763549488364766,10,policy_step_limit
5,endpoint,synthetic3d-108948,108948,hard,False,0.8717172592876392,10,policy_step_limit
5,trajectory,synthetic3d-100018,100018,moderate,False,0.2677634918426328,10,policy_step_limit
5,trajectory,synthetic3d-100040,100040,easy,True,0.0,5,acceptable
5,trajectory,synthetic3d-100182,100182,easy,True,0.0,6,acceptable
5,trajectory,synthetic3d-100232,100232,moderate,True,0.0,2,acceptable
5,trajectory,synthetic3d-100319,100319,hard,False,0.21681160985584252,10,policy_step_limit
5,trajectory,synthetic3d-100326,100326,moderate,True,0.0,9,acceptable
5,trajectory,synthetic3d-100492,100492,easy,True,0.0,2,acceptable
5,trajectory,synthetic3d-100882,100882,moderate,False,0.15670586805936804,10,policy_step_limit
5,trajectory,synthetic3d-100887,100887,easy,True,0.0,2,acceptable
5,trajectory,synthetic3d-101275,101275,moderate,True,0.0,2,acceptable
5,trajectory,synthetic3d-101320,101320,hard,False,0.07182213668399196,10,policy_step_limit
5,trajectory,synthetic3d-101444,101444,hard,False,0.032652210142478655,10,policy_step_limit
5,trajectory,synthetic3d-101566,101566,hard,False,0.4696264567581028,10,policy_step_limit
5,trajectory,synthetic3d-101567,101567,easy,True,0.0,7,acceptable
5,trajectory,synthetic3d-101622,101622,moderate,True,0.0,3,acceptable
5,trajectory,synthetic3d-101763,101763,moderate,False,0.1640192887764167,10,policy_step_limit
5,trajectory,synthetic3d-101788,101788,moderate,False,0.08453167560512331,10,policy_step_limit
5,trajectory,synthetic3d-101921,101921,hard,False,0.2286197877875109,10,policy_step_limit
5,trajectory,synthetic3d-102031,102031,easy,True,0.0,4,acceptable
5,trajectory,synthetic3d-102113,102113,hard,False,0.3230981456447961,10,policy_step_limit
5,trajectory,synthetic3d-102703,102703,moderate,True,0.0,3,acceptable
5,trajectory,synthetic3d-102905,102905,moderate,True,0.0,3,acceptable
5,trajectory,synthetic3d-103177,103177,hard,False,0.17180080880598353,10,policy_step_limit
5,trajectory,synthetic3d-103369,103369,easy,True,0.0,3,acceptable
5,trajectory,synthetic3d-103425,103425,easy,True,0.0,4,acceptable
5,trajectory,synthetic3d-103428,103428,easy,True,0.0,3,acceptable
5,trajectory,synthetic3d-103545,103545,moderate,True,0.0,4,acceptable
5,trajectory,synthetic3d-103574,103574,easy,True,0.0,7,acceptable
5,trajectory,synthetic3d-103710,103710,easy,True,0.0,2,acceptable
5,trajectory,synthetic3d-103884,103884,moderate,False,0.1530753760942618,10,policy_step_limit
5,trajectory,synthetic3d-103934,103934,hard,False,0.25736257231519577,10,policy_step_limit
5,trajectory,synthetic3d-103999,103999,moderate,False,0.21416275885947048,10,policy_step_limit
5,trajectory,synthetic3d-104063,104063,easy,True,0.0,5,acceptable
